,tag,yield,greatstone_rating,return_ytd,2014_category_return,2012_return_category,years_up,2018_return_category,category_return_1year,cash_percent_of_portfolio,pc_ratio,2011_return_category,ytd_return_fund,years_down,2014_return_fund,category_return_1month,2013_return_fund,fund_return_3months,ytd_return_category,pb_ratio,2017_category_return,1_year_return_fund,pe_ratio,2015_return_fund,portfolio_convertable,3_months_return_category,portfolio_others,2016_return_fund,mmc,stock_percent_of_portfolio,2016_return_category,ps_ratio,2011_return_fund,2010_return_fund,fund_return_3years,2012_fund_return,2018_return_fund,2017_return_fund,category_ratio_net_annual_expense,category_return_2015,1_month_fund_return,bond_percentage_of_porfolio,portfolio_preferred,2010_return_category,2013_category_return,fund_ratio_net_annual_expense,3y_treynor_ratio,3y_alpha_ratio,3y_sharpe_ratio,3y_rma_ratio,3y_beta_ratio,3y_r2_ratio,3y_std_ratio,3y_return_ratio,5y_treynor_ratio,5y_alpha_ratio,5y_sharpe_ratio,5y_rma_ratio,5y_beta_ratio,5y_r2_ratio,5y_std_ratio,5y_return_ratio,10y_treynor_ratio,10y_alpha_ratio,10y_sharpe_ratio,10y_rma_ratio,10y_beta_ratio,10y_r2_ratio,10y_std_ratio,10y_return_ratio,category,bb_rating,below_b_rating,others_rating,maturity_bond,b_rating,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond,Medium,Small,Unknown
maturity_bond,0.023909719694331068,0.3212707378939254,0.09583189715406153,-0.3653314293886061,0.07206875060814648,-0.12913504533907083,0.07516674008524579,0.37978477361785534,0.09494884531219863,-0.033655267985123125,-0.26154705712549836,0.38516797093084865,-0.3652568977398869,-0.09433121016317611,0.07221351989727634,0.20167931056258245,-0.31559985110580874,-0.3587094452454165,-0.43204077507577193,-0.15021100856779332,-0.3369132622982475,0.05847157676843193,-0.3416255458592394,0.10584429433103923,0.006756780451658656,-0.43204077507577193,-0.017562557782244425,-0.15135016804701995,0.04428403676349722,-0.5116433533327162,-0.1755183403046512,-0.12793303872021525,0.33034513767160173,-0.17984517799073801,-0.27069644656301783,-0.11524228734106558,0.3058251343453328,-0.271985049443061,-0.3622208893261718,0.1402598616122204,0.1334453452341181,0.5749868332224978,0.010346909431501067,-0.19082005209262196,-0.3407243327560638,-0.1636725049193839,0.0017220548717355962,-0.07250672751169064,-0.11218282251930188,-0.38560535093705095,0.004461215629864015,0.05256391517718639,0.08091259559614272,-0.002436563300460149,-0.003079309678254405,-0.061923362193220366,0.2388283970436195,-0.3229743679071853,0.021917518099117596,0.051632194145577966,0.05809837240699488,0.017849822931472487,-0.012388218025875291,-0.03070067362304312,0.11520487953975718,-0.29240034328131825,0.037747693354702586,0.034706221571308246,0.05009935580612141,0.05551091244258706,0.012970963676233073,0.3245571427343155,-0.23488753902609502,-0.21783624744063393,1.0,-0.24629005027415407,0.5515698289844052,0.3915357588919163,0.45081681068334106,0.5484075449597434,0.7679909112765724,0.14848996313194807,0.04252822941769231,-0.050396117136162634
b_rating,0.024558292408437887,-0.4138577980420585,-0.048807202564412344,0.16702183909504348,0.0959433249442286,0.021571254583983356,0.03762250092660713,-0.1836157611129175,-0.030349769687996235,-0.009814136606889675,0.12614272912444222,-0.11410492894568494,0.16689829152138871,0.05972435753541126,0.0863714281619243,0.014856606091783832,0.1384163334410716,0.16369718005485312,0.20439849565217993,0.08391484029769583,0.19717449806848034,-0.017927953327454785,0.17952062613961026,0.03214603545889855,-0.03995951994077358,0.20439849565217993,0.006949179920322821,-0.08451323210388882,-0.11892893429920055,0.3253493324740513,-0.08157140482809533,0.047911040438059854,-0.07904843557319138,0.052845718126698644,0.06701637667651367,0.027907665338981022,-0.1437957172758099,0.16696236052091562,0.09881938974184723,0.03243102757612278,0.03477240131088023,-0.34749032037571287,-0.056515337929514034,0.0553127260409562,0.1504724345076116,0.0307655354361441,-0.0020649222275689887,-0.022027401993222097,-0.2617337507284825,0.15146873020719345,0.2689060258299448,0.06662417684786963,-0.060345586847531406,9.689269048557298e-05,-0.018429772887024926,-0.09139316537419986,-0.09581211024693326,0.19972482246372525,0.24219578243136758,0.04303040776637293,-0.026561771040645287,-0.00044974004373538956,0.02260652191285592,-0.007409238216546758,-0.04853564107267873,0.07158056701822592,0.19603020931336726,0.09538566550224087,0.03456371943603821,0.023108564861568273,0.1778644392291995,-0.8490791894871428,0.7281318047019188,0.10822473657685468,-0.24629005027415407,1.0,-0.011017842943052593,-0.02937238534469853,0.053932556953295664,-0.21137952267719037,-0.21843343272830554,0.09266335652190838,-0.35160603824287723,0.04144979362889276
a_rating,0.015173088542244867,0.20743891283268767,0.059313839686049814,-0.4181819488625005,0.052939749926704596,-0.1779692842079621,0.11156422101252102,0.41497458756155076,0.07430446202194294,-0.02487449111163301,-0.3015231854595867,0.3669799971499026,-0.41808091861363733,-0.11977232897409973,0.04833266956376573,0.15418130834391625,-0.3109843034590221,-0.40977459047262926,-0.47256050662422117,-0.1635361566369649,-0.35165643971583566,0.040013407401973115,-0.3898566179213552,0.1384325299765165,-0.01193450453975853,-0.47256050662422117,-0.0347825184415501,-0.2185599524744362,-0.006351283663404853,-0.511831323657814,-0.2434216775929743,-0.16220537202507826,0.31117284841564347,-0.2176267135121582,-0.32110748813238754,-0.1599798737777211,0.34448813974745984,-0.29481379242118755,-0.3722610170863345,0.1816291156421006,0.08382695857176517,0.5788149645346493,-0.02473557968151994,-0.23346290662510177,-0.33809075173758546,-0.19922776890214774,0.030322827231208827,-0.12098009094061969,-0.23403191433119477,-0.40900987352802154,-0.06452340314039955,0.03639662929083127,0.045542625795847114,-0.005033215513617548,-0.01495721484702215,-0.12646273232470015,0.2379359417409572,-0.3106737510156482,-0.029516038010009713,0.039842178991299985,0.03289509926017476,0.007457886270573815,-0.00029771113878182553,-0.07306805916297808,0.10453056209277302,-0.3418380929554129,-0.014222099338869995,0.026334993611380256,0.03448579996725845,0.039746533065737076,0.11851786032625504,0.11320010180716078,-0.03911329151738072,-0.17131958686939672,0.5515698289844052,-0.011017842943052593,1.0,0.29580105678970636,0.6469412477738956,0.6481922913813234,0.5907618666854771,0.3280738169028362,-0.05897418247205702,-0.08514758529140717
aaa_rating,0.045310696764718224,0.12114998680460153,0.027194441814141098,-0.3075239241067493,-0.024818951822440663,-0.17169345840308275,-0.0031294533044400868,0.26745804943115387,0.07123388954995075,0.020104670546896818,-0.14733982036827792,0.2343958791889653,-0.30750841157224484,-0.15279550012653387,-0.030785399842284778,0.16615772352907635,-0.22699015008722503,-0.29960503988186965,-0.3409464513574309,-0.051968393839388456,-0.2613569543655807,0.02929409126466185,-0.18132735097573033,0.07188348409012646,-0.03395091924105717,-0.3409464513574309,0.003209137433184583,-0.141090610066234,-0.026257395722055373,-0.34499479645896336,-0.14460135159041926,-0.0898445331642301,0.1951687508973678,-0.15645669749571275,-0.23299619783421516,-0.1727972037029515,0.23907043198842903,-0.22360900218748317,-0.5094675243439533,0.08651859029530654,0.10625745159463516,0.38409687510598134,-0.03338698219782075,-0.16209959874506472,-0.2510853581556356,-0.21729092640662123,-0.008030590226263875,-0.10366629405521094,-0.061233388697537756,-0.291533816107657,-0.032401642996763354,0.041502980466626864,-0.02273756547452653,-0.0073242268549179295,-0.012929435150931713,-0.13757598136779886,0.06520823107950802,-0.2765133861081529,-0.042826734979387895,0.016796496530716232,-0.025510747108318077,-0.016626309215331873,-0.013408318431607277,-0.0715470130984051,0.01412297984370649,-0.27816179896467963,-0.09413141933018701,-0.032513201935732074,-0.05935763437492855,-0.0384082993043429,0.10779107580543315,0.06887856916237722,-0.05824847073591589,-0.016524413490925847,0.3915357588919163,-0.02937238534469853,0.29580105678970636,1.0,0.1156782236492901,0.36106042586244946,0.6344682763294094,-0.03929222742725955,-0.13069825636521673,-0.11780203578660046
aa_rating,-0.004565949757489386,0.13303978366330335,0.043601601492280664,-0.361614664324013,0.10067948627576193,-0.14070489145759613,0.17222195998512782,0.37522051160373043,0.07578073534728659,-0.07052011994994789,-0.27555754084504885,0.3644741708861295,-0.36143849336706524,-0.06847965079221563,0.08398524883793182,0.11285994473910256,-0.2585782620391756,-0.35493488542075013,-0.40510798855845276,-0.1657199056482838,-0.31129314124231916,0.05071601973520727,-0.3726131166411776,0.15951642461922805,-0.026997740315712473,-0.40510798855845276,-0.02485865418570246,-0.2122452021623812,-0.0297293611554526,-0.4260239259018247,-0.2507662004078203,-0.15431037390670452,0.3095393385655421,-0.18530756932190062,-0.28122088764518594,-0.121049191507302,0.31233463863986877,-0.2638056686069262,-0.2389571006641824,0.21023089857797336,0.057700613579583344,0.5046206272617336,-0.035478795058788676,-0.20056782407813073,-0.27934710470833574,-0.14581929061725343,-0.017225717581644692,-0.08167852077988538,-0.28409642838454485,-0.33238973255476334,-0.051518614413417284,0.05799530495709171,0.06196950360016567,-0.004039479193091338,-0.00990983163247836,-0.10225453906155046,0.20678832084006052,-0.23420407187632508,0.0005663090491544902,0.06350891794482222,0.058584911195291876,0.013925033267278304,0.0062277502548354876,-0.043803666076828555,0.10930506380368192,-0.28389944217551955,0.06493219052202552,0.0909230139875328,0.1080711845545224,0.08385611269747928,0.11151074959661582,-0.011469641445300133,0.0023996061252172626,-0.12961720531489926,0.45081681068334106,0.053932556953295664,0.6469412477738956,0.1156782236492901,1.0,0.24276704140833644,0.39982753596587417,0.3087645126960898,-0.09145750985059209,-0.04219026492041562
bbb_rating,0.02020994672441015,0.295184942842878,0.06037310789826449,-0.3515288249832176,-0.01038542345406262,-0.13834957063617276,0.011557456013987165,0.33565722415543975,0.05673637159446801,-0.006386193420934768,-0.24808160646855862,0.27017028691439143,-0.3514797648637157,-0.12749141067765563,-0.009913679837169327,0.15791278479302373,-0.275364933779257,-0.34302377578637694,-0.4050245251362128,-0.1339048803777626,-0.31093452562958773,0.033868627898731775,-0.2905294618912452,0.06951124893991283,0.048806884331562266,-0.4050245251362128,-0.026924582009276495,-0.12274984748244588,0.07748514146045572,-0.48112819256448264,-0.13706190436537885,-0.09761008524898174,0.22193320179775222,-0.16620481581119356,-0.25573193034682684,-0.1278134079169275,0.28309417690863203,-0.26064232804305465,-0.37804305252924136,0.08862223571530363,0.0883566326717638,0.5193988230095375,0.09392862417414045,-0.17416733533885922,-0.3051719217337123,-0.1764949182201277,0.03951767370201471,-0.09876033048861843,-0.047252707894075374,-0.3768695002767669,-0.09876660640938226,0.011977937912166323,0.0031398085148656866,-0.00312134295701633,-0.006977744281517261,-0.09471764664403462,0.1982208606742535,-0.3156950845922394,-0.08142727139176366,-0.005403239253598771,-0.002863823202739036,-0.0025214321893138355,-0.008721395124394517,-0.01847936027769982,0.10109620908294692,-0.2680790877374813,-0.07814485142295198,-0.047419344635948865,-0.016500149505023508,0.0028979806841047807,0.0008546377034533823,0.37657962309736304,-0.15510744029218415,-0.17053275030365075,0.5484075449597434,-0.21137952267719037,0.6481922913813234,0.36106042586244946,0.24276704140833644,1.0,0.6138169866636993,0.15164800975883208,0.0754885711853076,-0.08961038862138204
duration_bond,0.04091131123732256,0.31780899884566804,0.08233125637552438,-0.3858104127841549,0.05389084419021604,-0.15056530198254647,0.04786893915684474,0.3861293040604923,0.10762058122401927,-0.023017050402242088,-0.26147333493836605,0.4041004483605869,-0.3857159427345116,-0.11685515848188721,0.055134270600895215,0.24956443625449481,-0.33827201683111796,-0.3784785312931089,-0.4526118282115736,-0.12901815882829387,-0.34449514411968546,0.06540391586021745,-0.3329018611143692,0.10473118763197224,-0.002693237452957997,-0.4526118282115736,-0.019005583579672667,-0.16298727228112178,0.03630664189861454,-0.5302939948857868,-0.18558614639264648,-0.12655357826223923,0.3466094766890656,-0.19522025138132432,-0.29013064228294644,-0.14521139857922172,0.3205216355003459,-0.2889496459659661,-0.5008152575467585,0.13968500596286262,0.17464187318305735,0.5928784386632951,0.012521011501845576,-0.20668133180555387,-0.36785295938575074,-0.2204609855056777,0.0058828453743576875,-0.09909882993543154,-0.09213641633451938,-0.40302234990834923,0.035277880781944534,0.05792037467895048,0.06843459283455908,-0.004604425088214493,-0.01353999005771382,-0.09429998353871095,0.21554940385087673,-0.3619309657481084,0.0378157005600697,0.04356516961373685,0.034507275228727916,0.008299448972910285,-0.018895590969199537,-0.06368173414195025,0.08634917298601046,-0.32234744497330825,0.011025128463441523,0.010657863515618421,0.014549905786814862,0.02038122771628049,0.04710114211339906,0.31603319270441466,-0.2299103401869295,-0.1726868789582808,0.7679909112765724,-0.21843343272830554,0.5907618666854771,0.6344682763294094,0.39982753596587417,0.6138169866636993,1.0,0.10125431123361307,0.007758136630989419,-0.10362261583181455
Medium,-0.015443058185148524,0.029311118119334328,0.03964106241600771,-0.08291029644180203,0.09107256353468247,-0.05711253852498531,0.10195712510727356,0.13716770617614696,0.07618144902295303,-0.06177100845246534,-0.1098501633147879,0.1788821024784976,-0.0815760986252524,-0.016384541218069613,0.07828222068718961,0.018139758679667554,-0.11389604301247538,-0.08060369256573045,-0.104587216444756,-0.1046926780426867,-0.22126475365773893,0.05817384566389402,-0.1014234283594499,0.018406982349091165,-0.019245799185408103,-0.104587216444756,-0.024188401003745624,-0.05107388390054268,-0.054833600245233816,-0.17491213599118602,-0.05014967374647254,-0.05294051612418272,0.14725157524053337,0.02718361043545183,-0.15601075351514787,-0.0374075441907291,0.09891103847467932,-0.18381789437071636,0.07029324891622657,0.041592902623474905,0.015534442313430295,0.22148735731511657,-0.015346581038416877,0.021491581906550754,-0.12368724215589232,0.0084515997059918,0.00906359805468362,-0.05791245327683476,-0.2877599917914359,-0.14354994676120675,-0.041222755208558406,0.020763683543320262,0.04023612505094366,0.041421045611632186,-0.008771615655510484,0.008028852011352627,0.04368895164591444,-0.042784578351917665,-0.014682063719463118,0.04255906186154428,0.05130242783338334,0.023062402341082554,0.005356954776038455,0.03590308533247755,0.10972946226187173,-0.08252964148512813,0.057458816582023536,0.0766031728969581,0.08515448688374307,0.09102408302615653,0.04792433435108323,-0.05694827594396522,0.06488106239295298,-0.05113149345739971,0.14848996313194807,0.09266335652190838,0.3280738169028362,-0.03929222742725955,0.3087645126960898,0.15164800975883208,0.10125431123361307,1.0,-0.22081118861730584,-0.14110401912224485
Small,0.01065865159978092,0.12592173413569666,0.028208325131037937,-0.022507172773112837,-0.09717042421939608,0.023635708965776606,-0.022128181913301383,-0.021498662124928607,-0.07593085154678283,-0.03222506363967534,-0.06619498228761102,0.03468438253560728,-0.022964446516555166,-0.005428697816012585,-0.08437197513697943,-0.44618003996638445,0.03416061076707248,-0.021537900211290557,-0.01979499775359413,-0.029392282119967594,-0.15076405935199277,-0.06540473632050761,-0.12509735418309426,-0.056942223854726366,0.014025725523638434,-0.01979499775359413,-0.046881647717537826,0.2549932723448593,0.28984044665324965,-0.11367295349320564,0.2857655549452968,-0.021013985837901334,0.019615447945131818,0.09356389379040239,0.022731169853637236,0.01814660885137397,-0.029240168754767894,-0.1333588903205164,0.1228736379946345,-0.07408835119947658,-0.3408748250752315,0.13296523864198695,0.0471204872943018,0.10522724008230783,0.03594819620779634,0.02820523747515942,0.008145226260619828,-0.0006066721015072591,0.06480760050700743,-0.0027061713776572027,-0.07824614373434549,-0.03537563461062589,0.031383204135008266,-0.0031083651773833004,0.009447313241760126,0.1109408356498131,-0.04183353979031898,-0.06815043418939212,-0.07350904272366089,-0.023357597488084542,0.044474775652222645,0.008301518440388641,-0.023781554171365234,0.07084489593635868,0.02525748399553619,0.04444168069825878,-0.032785761660852265,-0.03137866052251453,-0.004125264800850495,0.0038042014505338764,0.05989889030163362,0.3475224937368754,-0.2747159736577386,-0.13611803799191977,0.04252822941769231,-0.35160603824287723,-0.05897418247205702,-0.13069825636521673,-0.09145750985059209,0.0754885711853076,0.007758136630989419,-0.22081118861730584,1.0,-0.0984704878224166
Unknown,0.01274716858751906,0.13709415790966104,-0.08568586058123268,-0.25788362450800784,-0.10866425127717944,-0.1604496120920275,-0.05033390726658092,0.18348343065322428,-0.0694602732433594,0.33789575489248613,-0.25083617800676056,0.08821381177708142,-0.2585066115135059,-0.04264423623250141,-0.08704977765059262,0.006074685630186254,-0.18162892143884024,-0.26064950221300764,-0.2770772570750166,-0.15537556596160168,-0.23650810839347927,-0.05275411995938112,-0.34077353355840245,-0.028170155108338122,0.0863215227917741,-0.2770772570750166,0.11892755378113033,-0.0865998643296808,0.0009264541444126609,-0.33102028451434795,-0.1057098598989175,-0.13725333867013442,0.07565272193313623,-0.12771073884427284,-0.22649480530809962,-0.14121308557783963,0.15102821129304406,-0.2118518143592437,0.07994465741050634,-0.03330729211293063,-0.009908719750419478,0.19669526062967815,0.0040380729301304225,-0.13424054883129613,-0.1898615605580363,0.03150499944497122,-0.011055760748494087,-0.06739537158758613,-0.10887334541370436,-0.21368614132967012,-0.17815777285596282,-0.08163907557698778,-0.09056521442778252,-0.006845814256700141,-0.0033823838390298995,-0.04073891719396626,-0.03537540196157988,-0.11422857164605715,-0.16508088246716976,-0.08041444994120793,-0.08405211523697202,-0.027870424774537234,0.03899520453714594,-0.037782034062088736,-0.08997094916398785,-0.17650274716718523,-0.13505988131484523,-0.10399320494975153,-0.0984654102514469,-0.09111590463988314,-0.012360323151841691,-0.05040401914228627,0.05254547571356611,0.03778547349798055,-0.050396117136162634,0.04144979362889276,-0.08514758529140717,-0.11780203578660046,-0.04219026492041562,-0.08961038862138204,-0.10362261583181455,-0.14110401912224485,-0.0984704878224166,1.0
